CustomerID,TransactionID,TransactionDate,AmountSpent,ProductCategory,InteractionID,InteractionDate,InteractionType,ResolutionStatus,LastLoginDate,LoginFrequency,ServiceUsage,ChurnStatus
162,2755,2022-08-16,290.67,Books,5523.0,2022-11-27,Complaint,Resolved,2023-06-11,6,Mobile App,0
162,7628,2022-05-31,52.3,Clothing,4723.0,2022-08-03,Feedback,Unresolved,2023-06-11,6,Mobile App,0
162,7628,2022-05-31,52.3,Clothing,5523.0,2022-11-27,Complaint,Resolved,2023-06-11,6,Mobile App,0
163,1089,2022-09-16,259.3,Electronics,3288.0,2022-03-04,Feedback,Resolved,2023-01-13,22,Mobile App,0
163,1089,2022-09-16,259.3,Electronics,6272.0,2022-10-15,Inquiry,Unresolved,2023-01-13,22,Mobile App,0
163,1472,2022-12-07,313.26,Books,3288.0,2022-03-04,Feedback,Resolved,2023-01-13,22,Mobile App,0
163,1472,2022-12-07,313.26,Books,6272.0,2022-10-15,Inquiry,Unresolved,2023-01-13,22,Mobile App,0
163,6785,2022-02-14,492.32,Clothing,3288.0,2022-03-04,Feedback,Resolved,2023-01-13,22,Mobile App,0
163,6785,2022-02-14,492.32,Clothing,6272.0,2022-10-15,Inquiry,Unresolved,2023-01-13,22,Mobile App,0
164,8556,2022-10-19,184.49,Books,3470.0,2022-12-06,Feedback,Resolved,2023-11-25,2,Website,1
164,6458,2022-09-24,184.18,Furniture,3470.0,2022-12-06,Feedback,Resolved,2023-11-25,2,Website,1
164,4100,2022-05-01,303.76,Clothing,3470.0,2022-12-06,Feedback,Resolved,2023-11-25,2,Website,1
164,6751,2022-05-18,53.41,Furniture,3470.0,2022-12-06,Feedback,Resolved,2023-11-25,2,Website,1
164,2435,2022-01-06,229.65,Books,3470.0,2022-12-06,Feedback,Resolved,2023-11-25,2,Website,1
165,7049,2022-10-07,181.34,Clothing,,,,,2023-03-01,47,Mobile App,0
166,3404,2022-03-04,25.9,Furniture,7587.0,2022-11-12,Feedback,Resolved,2023-08-03,48,Online Banking,0
166,7392,2022-11-30,297.64,Electronics,7587.0,2022-11-12,Feedback,Resolved,2023-08-03,48,Online Banking,0
166,7964,2022-11-20,488.7,Furniture,7587.0,2022-11-12,Feedback,Resolved,2023-08-03,48,Online Banking,0
166,3678,2022-12-08,311.07,Books,7587.0,2022-11-12,Feedback,Resolved,2023-08-03,48,Online Banking,0
166,4760,2022-01-14,118.19,Furniture,7587.0,2022-11-12,Feedback,Resolved,2023-08-03,48,Online Banking,0
167,4303,2022-12-27,452.48,Books,8076.0,2022-12-04,Feedback,Resolved,2023-03-03,40,Website,0
167,7065,2022-03-29,297.02,Electronics,8076.0,2022-12-04,Feedback,Resolved,2023-03-03,40,Website,0
167,8262,2022-11-06,449.96,Furniture,8076.0,2022-12-04,Feedback,Resolved,2023-03-03,40,Website,0
167,7157,2022-09-14,483.63,Groceries,8076.0,2022-12-04,Feedback,Resolved,2023-03-03,40,Website,0
167,9613,2022-03-23,148.79,Clothing,8076.0,2022-12-04,Feedback,Resolved,2023-03-03,40,Website,0
167,9023,2022-12-14,152.24,Groceries,8076.0,2022-12-04,Feedback,Resolved,2023-03-03,40,Website,0
167,6410,2022-01-01,229.04,Furniture,8076.0,2022-12-04,Feedback,Resolved,2023-03-03,40,Website,0
167,6675,2022-12-21,143.19,Books,8076.0,2022-12-04,Feedback,Resolved,2023-03-03,40,Website,0
168,2936,2022-01-27,388.28,Furniture,6346.0,2022-09-16,Complaint,Unresolved,2023-08-29,32,Website,1
168,2936,2022-01-27,388.28,Furniture,7928.0,2022-04-24,Complaint,Resolved,2023-08-29,32,Website,1
168,6345,2022-04-28,210.19,Electronics,6346.0,2022-09-16,Complaint,Unresolved,2023-08-29,32,Website,1
168,6345,2022-04-28,210.19,Electronics,7928.0,2022-04-24,Complaint,Resolved,2023-08-29,32,Website,1
168,9625,2022-04-13,361.37,Books,6346.0,2022-09-16,Complaint,Unresolved,2023-08-29,32,Website,1
168,9625,2022-04-13,361.37,Books,7928.0,2022-04-24,Complaint,Resolved,2023-08-29,32,Website,1
168,8058,2022-05-21,167.09,Electronics,6346.0,2022-09-16,Complaint,Unresolved,2023-08-29,32,Website,1
168,8058,2022-05-21,167.09,Electronics,7928.0,2022-04-24,Complaint,Resolved,2023-08-29,32,Website,1
169,5613,2022-10-08,336.01,Furniture,7811.0,2022-07-09,Inquiry,Unresolved,2023-06-18,39,Mobile App,0
169,5383,2022-04-08,199.62,Books,7811.0,2022-07-09,Inquiry,Unresolved,2023-06-18,39,Mobile App,0
169,4423,2022-01-15,266.32,Furniture,7811.0,2022-07-09,Inquiry,Unresolved,2023-06-18,39,Mobile App,0
169,3840,2022-03-14,408.04,Groceries,7811.0,2022-07-09,Inquiry,Unresolved,2023-06-18,39,Mobile App,0
169,1896,2022-08-27,356.13,Furniture,7811.0,2022-07-09,Inquiry,Unresolved,2023-06-18,39,Mobile App,0
169,9958,2022-12-15,428.65,Clothing,7811.0,2022-07-09,Inquiry,Unresolved,2023-06-18,39,Mobile App,0
169,5232,2022-10-07,20.04,Furniture,7811.0,2022-07-09,Inquiry,Unresolved,2023-06-18,39,Mobile App,0
169,5332,2022-04-03,85.25,Furniture,7811.0,2022-07-09,Inquiry,Unresolved,2023-06-18,39,Mobile App,0
169,4708,2022-05-28,64.69,Furniture,7811.0,2022-07-09,Inquiry,Unresolved,2023-06-18,39,Mobile App,0
170,1147,2022-12-22,122.82,Books,8380.0,2022-01-05,Inquiry,Unresolved,2023-10-12,21,Website,1
170,2517,2022-01-29,355.6,Clothing,8380.0,2022-01-05,Inquiry,Unresolved,2023-10-12,21,Website,1
170,8090,2022-05-12,366.77,Books,8380.0,2022-01-05,Inquiry,Unresolved,2023-10-12,21,Website,1
170,2093,2022-07-09,107.06,Clothing,8380.0,2022-01-05,Inquiry,Unresolved,2023-10-12,21,Website,1
170,9235,2022-11-10,302.03,Books,8380.0,2022-01-05,Inquiry,Unresolved,2023-10-12,21,Website,1
170,1328,2022-03-07,20.97,Groceries,8380.0,2022-01-05,Inquiry,Unresolved,2023-10-12,21,Website,1
170,3706,2022-07-03,173.08,Electronics,8380.0,2022-01-05,Inquiry,Unresolved,2023-10-12,21,Website,1
171,8500,2022-05-08,244.37,Books,6649.0,2022-09-16,Feedback,Resolved,2023-05-04,8,Mobile App,0
171,9810,2022-01-07,230.56,Groceries,6649.0,2022-09-16,Feedback,Resolved,2023-05-04,8,Mobile App,0
171,1553,2022-04-04,426.22,Electronics,6649.0,2022-09-16,Feedback,Resolved,2023-05-04,8,Mobile App,0
171,3924,2022-09-21,446.7,Books,6649.0,2022-09-16,Feedback,Resolved,2023-05-04,8,Mobile App,0
171,4065,2022-08-14,477.4,Furniture,6649.0,2022-09-16,Feedback,Resolved,2023-05-04,8,Mobile App,0
171,6724,2022-08-30,444.97,Groceries,6649.0,2022-09-16,Feedback,Resolved,2023-05-04,8,Mobile App,0
171,3654,2022-08-08,262.49,Clothing,6649.0,2022-09-16,Feedback,Resolved,2023-05-04,8,Mobile App,0
172,8823,2022-09-17,435.24,Groceries,2760.0,2022-01-26,Complaint,Unresolved,2023-12-12,25,Website,0
172,8823,2022-09-17,435.24,Groceries,7078.0,2022-07-01,Inquiry,Resolved,2023-12-12,25,Website,0
172,8106,2022-07-20,184.38,Furniture,2760.0,2022-01-26,Complaint,Unresolved,2023-12-12,25,Website,0
172,8106,2022-07-20,184.38,Furniture,7078.0,2022-07-01,Inquiry,Resolved,2023-12-12,25,Website,0
172,6732,2022-05-19,131.59,Furniture,2760.0,2022-01-26,Complaint,Unresolved,2023-12-12,25,Website,0
172,6732,2022-05-19,131.59,Furniture,7078.0,2022-07-01,Inquiry,Resolved,2023-12-12,25,Website,0
172,1232,2022-07-23,422.53,Electronics,2760.0,2022-01-26,Complaint,Unresolved,2023-12-12,25,Website,0
172,1232,2022-07-23,422.53,Electronics,7078.0,2022-07-01,Inquiry,Resolved,2023-12-12,25,Website,0
172,1428,2022-11-26,357.22,Furniture,2760.0,2022-01-26,Complaint,Unresolved,2023-12-12,25,Website,0
172,1428,2022-11-26,357.22,Furniture,7078.0,2022-07-01,Inquiry,Resolved,2023-12-12,25,Website,0
172,8113,2022-01-07,441.8,Electronics,2760.0,2022-01-26,Complaint,Unresolved,2023-12-12,25,Website,0
172,8113,2022-01-07,441.8,Electronics,7078.0,2022-07-01,Inquiry,Resolved,2023-12-12,25,Website,0
173,3565,2022-05-23,238.69,Electronics,2218.0,2022-11-14,Inquiry,Resolved,2023-10-22,41,Mobile App,0
173,8336,2022-10-10,257.99,Books,2218.0,2022-11-14,Inquiry,Resolved,2023-10-22,41,Mobile App,0
173,2768,2022-09-29,109.41,Books,2218.0,2022-11-14,Inquiry,Resolved,2023-10-22,41,Mobile App,0
174,3427,2022-03-21,217.52,Electronics,3144.0,2022-03-30,Complaint,Unresolved,2023-03-09,36,Mobile App,1
174,3899,2022-09-28,99.6,Furniture,3144.0,2022-03-30,Complaint,Unresolved,2023-03-09,36,Mobile App,1
174,1975,2022-12-08,202.38,Clothing,3144.0,2022-03-30,Complaint,Unresolved,2023-03-09,36,Mobile App,1
174,5017,2022-04-18,457.32,Books,3144.0,2022-03-30,Complaint,Unresolved,2023-03-09,36,Mobile App,1
174,5483,2022-02-18,367.77,Books,3144.0,2022-03-30,Complaint,Unresolved,2023-03-09,36,Mobile App,1
174,9939,2022-11-25,9.83,Books,3144.0,2022-03-30,Complaint,Unresolved,2023-03-09,36,Mobile App,1
174,8026,2022-10-27,447.04,Books,3144.0,2022-03-30,Complaint,Unresolved,2023-03-09,36,Mobile App,1
175,4844,2022-07-27,71.74,Books,6976.0,2022-01-24,Inquiry,Resolved,2023-11-27,4,Website,0
175,4844,2022-07-27,71.74,Books,9904.0,2022-03-20,Inquiry,Unresolved,2023-11-27,4,Website,0
175,2953,2022-08-13,135.1,Furniture,6976.0,2022-01-24,Inquiry,Resolved,2023-11-27,4,Website,0
175,2953,2022-08-13,135.1,Furniture,9904.0,2022-03-20,Inquiry,Unresolved,2023-11-27,4,Website,0
175,9408,2022-08-01,62.04,Groceries,6976.0,2022-01-24,Inquiry,Resolved,2023-11-27,4,Website,0
175,9408,2022-08-01,62.04,Groceries,9904.0,2022-03-20,Inquiry,Unresolved,2023-11-27,4,Website,0
175,9350,2022-10-30,264.9,Books,6976.0,2022-01-24,Inquiry,Resolved,2023-11-27,4,Website,0
175,9350,2022-10-30,264.9,Books,9904.0,2022-03-20,Inquiry,Unresolved,2023-11-27,4,Website,0
175,9069,2022-03-02,155.9,Electronics,6976.0,2022-01-24,Inquiry,Resolved,2023-11-27,4,Website,0
175,9069,2022-03-02,155.9,Electronics,9904.0,2022-03-20,Inquiry,Unresolved,2023-11-27,4,Website,0
175,5489,2022-02-19,179.18,Books,6976.0,2022-01-24,Inquiry,Resolved,2023-11-27,4,Website,0
175,5489,2022-02-19,179.18,Books,9904.0,2022-03-20,Inquiry,Unresolved,2023-11-27,4,Website,0
175,5199,2022-03-01,350.04,Electronics,6976.0,2022-01-24,Inquiry,Resolved,2023-11-27,4,Website,0
175,5199,2022-03-01,350.04,Electronics,9904.0,2022-03-20,Inquiry,Unresolved,2023-11-27,4,Website,0
176,6429,2022-01-30,106.22,Books,,,,,2023-09-23,15,Website,1
176,8407,2022-04-13,144.06,Clothing,,,,,2023-09-23,15,Website,1
176,3418,2022-01-04,121.27,Clothing,,,,,2023-09-23,15,Website,1
176,8714,2022-05-18,74.53,Groceries,,,,,2023-09-23,15,Website,1
176,4296,2022-12-18,27.14,Clothing,,,,,2023-09-23,15,Website,1
176,3453,2022-11-14,463.56,Furniture,,,,,2023-09-23,15,Website,1
177,7009,2022-09-12,429.79,Electronics,8684.0,2022-02-09,Inquiry,Unresolved,2023-03-05,28,Website,0
178,4370,2022-12-15,224.68,Clothing,,,,,2023-05-06,20,Website,0
178,4312,2022-07-12,469.67,Groceries,,,,,2023-05-06,20,Website,0
178,8039,2022-08-20,47.28,Groceries,,,,,2023-05-06,20,Website,0
179,2081,2022-02-14,322.61,Groceries,,,,,2023-09-06,38,Website,0
179,9473,2022-02-22,89.97,Electronics,,,,,2023-09-06,38,Website,0
180,1831,2022-10-04,265.48,Groceries,,,,,2023-01-30,6,Online Banking,0
180,8819,2022-08-07,485.2,Clothing,,,,,2023-01-30,6,Online Banking,0
180,1627,2022-05-11,43.2,Electronics,,,,,2023-01-30,6,Online Banking,0
180,5575,2022-11-07,416.95,Books,,,,,2023-01-30,6,Online Banking,0
180,1870,2022-12-07,124.42,Books,,,,,2023-01-30,6,Online Banking,0
180,1149,2022-12-12,368.25,Groceries,,,,,2023-01-30,6,Online Banking,0
180,2248,2022-03-26,282.43,Groceries,,,,,2023-01-30,6,Online Banking,0
181,7241,2022-11-24,444.52,Clothing,,,,,2023-04-22,30,Mobile App,0
181,5364,2022-12-11,271.16,Clothing,,,,,2023-04-22,30,Mobile App,0
182,7494,2022-01-10,480.14,Furniture,4508.0,2022-08-30,Inquiry,Resolved,2023-06-12,32,Online Banking,0
182,7494,2022-01-10,480.14,Furniture,2805.0,2022-11-25,Inquiry,Resolved,2023-06-12,32,Online Banking,0
182,4467,2022-10-23,359.68,Clothing,4508.0,2022-08-30,Inquiry,Resolved,2023-06-12,32,Online Banking,0
182,4467,2022-10-23,359.68,Clothing,2805.0,2022-11-25,Inquiry,Resolved,2023-06-12,32,Online Banking,0
182,5205,2022-10-17,90.94,Electronics,4508.0,2022-08-30,Inquiry,Resolved,2023-06-12,32,Online Banking,0
182,5205,2022-10-17,90.94,Electronics,2805.0,2022-11-25,Inquiry,Resolved,2023-06-12,32,Online Banking,0
182,5662,2022-03-21,392.0,Electronics,4508.0,2022-08-30,Inquiry,Resolved,2023-06-12,32,Online Banking,0
182,5662,2022-03-21,392.0,Electronics,2805.0,2022-11-25,Inquiry,Resolved,2023-06-12,32,Online Banking,0
182,7945,2022-09-24,168.89,Books,4508.0,2022-08-30,Inquiry,Resolved,2023-06-12,32,Online Banking,0
182,7945,2022-09-24,168.89,Books,2805.0,2022-11-25,Inquiry,Resolved,2023-06-12,32,Online Banking,0
183,4303,2022-10-23,431.98,Groceries,4856.0,2022-02-03,Inquiry,Resolved,2023-04-21,49,Online Banking,1
183,9355,2022-07-20,410.31,Groceries,4856.0,2022-02-03,Inquiry,Resolved,2023-04-21,49,Online Banking,1
183,9127,2022-06-24,293.15,Groceries,4856.0,2022-02-03,Inquiry,Resolved,2023-04-21,49,Online Banking,1
184,4098,2022-09-26,16.77,Groceries,,,,,2023-04-14,41,Online Banking,0
184,8114,2022-02-04,80.42,Furniture,,,,,2023-04-14,41,Online Banking,0
185,5289,2022-11-27,264.5,Groceries,4063.0,2022-10-22,Complaint,Resolved,2023-10-23,4,Online Banking,0
185,5289,2022-11-27,264.5,Groceries,5937.0,2022-04-14,Inquiry,Resolved,2023-10-23,4,Online Banking,0
185,8865,2022-09-19,150.66,Clothing,4063.0,2022-10-22,Complaint,Resolved,2023-10-23,4,Online Banking,0
185,8865,2022-09-19,150.66,Clothing,5937.0,2022-04-14,Inquiry,Resolved,2023-10-23,4,Online Banking,0
185,8949,2022-04-05,287.09,Furniture,4063.0,2022-10-22,Complaint,Resolved,2023-10-23,4,Online Banking,0
185,8949,2022-04-05,287.09,Furniture,5937.0,2022-04-14,Inquiry,Resolved,2023-10-23,4,Online Banking,0
185,6683,2022-10-07,449.79,Groceries,4063.0,2022-10-22,Complaint,Resolved,2023-10-23,4,Online Banking,0
185,6683,2022-10-07,449.79,Groceries,5937.0,2022-04-14,Inquiry,Resolved,2023-10-23,4,Online Banking,0
185,7453,2022-09-13,7.21,Electronics,4063.0,2022-10-22,Complaint,Resolved,2023-10-23,4,Online Banking,0
185,7453,2022-09-13,7.21,Electronics,5937.0,2022-04-14,Inquiry,Resolved,2023-10-23,4,Online Banking,0
185,6021,2022-12-17,125.64,Clothing,4063.0,2022-10-22,Complaint,Resolved,2023-10-23,4,Online Banking,0
185,6021,2022-12-17,125.64,Clothing,5937.0,2022-04-14,Inquiry,Resolved,2023-10-23,4,Online Banking,0
186,9685,2022-05-14,64.86,Furniture,,,,,2023-10-18,35,Mobile App,0
186,7329,2022-01-28,233.53,Furniture,,,,,2023-10-18,35,Mobile App,0
186,4211,2022-06-14,162.48,Clothing,,,,,2023-10-18,35,Mobile App,0
187,7750,2022-11-11,20.24,Books,2619.0,2022-11-17,Complaint,Resolved,2023-01-09,30,Mobile App,0
187,7750,2022-11-11,20.24,Books,8439.0,2022-08-21,Feedback,Resolved,2023-01-09,30,Mobile App,0
187,2141,2022-04-21,493.02,Clothing,2619.0,2022-11-17,Complaint,Resolved,2023-01-09,30,Mobile App,0
187,2141,2022-04-21,493.02,Clothing,8439.0,2022-08-21,Feedback,Resolved,2023-01-09,30,Mobile App,0
188,6080,2022-02-10,310.55,Books,6012.0,2022-01-04,Inquiry,Unresolved,2023-03-29,49,Mobile App,0
188,6080,2022-02-10,310.55,Books,4802.0,2022-09-13,Feedback,Resolved,2023-03-29,49,Mobile App,0
188,6917,2022-06-18,225.4,Electronics,6012.0,2022-01-04,Inquiry,Unresolved,2023-03-29,49,Mobile App,0
188,6917,2022-06-18,225.4,Electronics,4802.0,2022-09-13,Feedback,Resolved,2023-03-29,49,Mobile App,0
188,1523,2022-10-16,97.95,Furniture,6012.0,2022-01-04,Inquiry,Unresolved,2023-03-29,49,Mobile App,0
188,1523,2022-10-16,97.95,Furniture,4802.0,2022-09-13,Feedback,Resolved,2023-03-29,49,Mobile App,0
188,9076,2022-12-01,252.74,Groceries,6012.0,2022-01-04,Inquiry,Unresolved,2023-03-29,49,Mobile App,0
188,9076,2022-12-01,252.74,Groceries,4802.0,2022-09-13,Feedback,Resolved,2023-03-29,49,Mobile App,0
188,8617,2022-07-08,424.94,Clothing,6012.0,2022-01-04,Inquiry,Unresolved,2023-03-29,49,Mobile App,0
188,8617,2022-07-08,424.94,Clothing,4802.0,2022-09-13,Feedback,Resolved,2023-03-29,49,Mobile App,0
188,2737,2022-08-22,456.67,Furniture,6012.0,2022-01-04,Inquiry,Unresolved,2023-03-29,49,Mobile App,0
188,2737,2022-08-22,456.67,Furniture,4802.0,2022-09-13,Feedback,Resolved,2023-03-29,49,Mobile App,0
189,9993,2022-07-04,155.02,Furniture,6689.0,2022-09-03,Inquiry,Unresolved,2023-06-21,41,Mobile App,0
189,9993,2022-07-04,155.02,Furniture,8963.0,2022-03-21,Feedback,Resolved,2023-06-21,41,Mobile App,0
189,7751,2022-05-26,388.89,Books,6689.0,2022-09-03,Inquiry,Unresolved,2023-06-21,41,Mobile App,0
189,7751,2022-05-26,388.89,Books,8963.0,2022-03-21,Feedback,Resolved,2023-06-21,41,Mobile App,0
189,4925,2022-06-13,30.56,Clothing,6689.0,2022-09-03,Inquiry,Unresolved,2023-06-21,41,Mobile App,0
189,4925,2022-06-13,30.56,Clothing,8963.0,2022-03-21,Feedback,Resolved,2023-06-21,41,Mobile App,0
190,5216,2022-11-02,216.1,Electronics,6980.0,2022-06-08,Inquiry,Unresolved,2023-04-01,22,Website,1
190,4696,2022-01-01,283.29,Groceries,6980.0,2022-06-08,Inquiry,Unresolved,2023-04-01,22,Website,1
190,1653,2022-10-21,262.13,Groceries,6980.0,2022-06-08,Inquiry,Unresolved,2023-04-01,22,Website,1
190,5409,2022-05-11,399.7,Groceries,6980.0,2022-06-08,Inquiry,Unresolved,2023-04-01,22,Website,1
190,9257,2022-02-11,62.29,Electronics,6980.0,2022-06-08,Inquiry,Unresolved,2023-04-01,22,Website,1
190,7068,2022-04-03,70.07,Groceries,6980.0,2022-06-08,Inquiry,Unresolved,2023-04-01,22,Website,1
190,4246,2022-05-18,124.39,Books,6980.0,2022-06-08,Inquiry,Unresolved,2023-04-01,22,Website,1
191,8154,2022-05-23,318.77,Books,8422.0,2022-03-29,Inquiry,Unresolved,2023-02-15,2,Website,0
191,8154,2022-05-23,318.77,Books,4119.0,2022-01-18,Feedback,Resolved,2023-02-15,2,Website,0
191,8686,2022-02-25,130.68,Electronics,8422.0,2022-03-29,Inquiry,Unresolved,2023-02-15,2,Website,0
191,8686,2022-02-25,130.68,Electronics,4119.0,2022-01-18,Feedback,Resolved,2023-02-15,2,Website,0
191,1049,2022-11-15,404.61,Furniture,8422.0,2022-03-29,Inquiry,Unresolved,2023-02-15,2,Website,0
191,1049,2022-11-15,404.61,Furniture,4119.0,2022-01-18,Feedback,Resolved,2023-02-15,2,Website,0
191,8839,2022-02-02,326.09,Electronics,8422.0,2022-03-29,Inquiry,Unresolved,2023-02-15,2,Website,0
191,8839,2022-02-02,326.09,Electronics,4119.0,2022-01-18,Feedback,Resolved,2023-02-15,2,Website,0
191,7540,2022-01-27,317.56,Clothing,8422.0,2022-03-29,Inquiry,Unresolved,2023-02-15,2,Website,0
191,7540,2022-01-27,317.56,Clothing,4119.0,2022-01-18,Feedback,Resolved,2023-02-15,2,Website,0
191,9142,2022-07-07,114.83,Groceries,8422.0,2022-03-29,Inquiry,Unresolved,2023-02-15,2,Website,0
191,9142,2022-07-07,114.83,Groceries,4119.0,2022-01-18,Feedback,Resolved,2023-02-15,2,Website,0
191,5155,2022-11-03,330.11,Groceries,8422.0,2022-03-29,Inquiry,Unresolved,2023-02-15,2,Website,0
191,5155,2022-11-03,330.11,Groceries,4119.0,2022-01-18,Feedback,Resolved,2023-02-15,2,Website,0
192,1267,2022-12-08,350.28,Furniture,8017.0,2022-11-26,Complaint,Unresolved,2023-07-07,12,Website,0
192,1267,2022-12-08,350.28,Furniture,5018.0,2022-04-04,Feedback,Resolved,2023-07-07,12,Website,0
192,9063,2022-11-26,369.77,Electronics,8017.0,2022-11-26,Complaint,Unresolved,2023-07-07,12,Website,0
192,9063,2022-11-26,369.77,Electronics,5018.0,2022-04-04,Feedback,Resolved,2023-07-07,12,Website,0
192,8080,2022-04-19,452.48,Electronics,8017.0,2022-11-26,Complaint,Unresolved,2023-07-07,12,Website,0
192,8080,2022-04-19,452.48,Electronics,5018.0,2022-04-04,Feedback,Resolved,2023-07-07,12,Website,0
193,7096,2022-07-29,270.34,Clothing,2699.0,2022-10-16,Inquiry,Unresolved,2023-05-11,34,Website,0
193,7096,2022-07-29,270.34,Clothing,5725.0,2022-10-05,Feedback,Resolved,2023-05-11,34,Website,0
194,7791,2022-01-25,364.98,Books,,,,,2023-10-23,34,Website,0
194,4656,2022-09-12,145.6,Furniture,,,,,2023-10-23,34,Website,0
194,6420,2022-07-01,289.38,Clothing,,,,,2023-10-23,34,Website,0
194,1456,2022-04-26,226.47,Clothing,,,,,2023-10-23,34,Website,0
194,8860,2022-06-10,362.54,Furniture,,,,,2023-10-23,34,Website,0
195,9565,2022-02-08,362.75,Groceries,5708.0,2022-08-25,Feedback,Resolved,2023-03-07,14,Website,0
195,9565,2022-02-08,362.75,Groceries,4327.0,2022-09-16,Inquiry,Unresolved,2023-03-07,14,Website,0
195,8412,2022-05-30,243.5,Electronics,5708.0,2022-08-25,Feedback,Resolved,2023-03-07,14,Website,0
195,8412,2022-05-30,243.5,Electronics,4327.0,2022-09-16,Inquiry,Unresolved,2023-03-07,14,Website,0
195,3790,2022-04-10,361.18,Books,5708.0,2022-08-25,Feedback,Resolved,2023-03-07,14,Website,0
195,3790,2022-04-10,361.18,Books,4327.0,2022-09-16,Inquiry,Unresolved,2023-03-07,14,Website,0
195,5918,2022-07-09,267.54,Groceries,5708.0,2022-08-25,Feedback,Resolved,2023-03-07,14,Website,0
195,5918,2022-07-09,267.54,Groceries,4327.0,2022-09-16,Inquiry,Unresolved,2023-03-07,14,Website,0
195,7592,2022-02-23,208.97,Books,5708.0,2022-08-25,Feedback,Resolved,2023-03-07,14,Website,0
195,7592,2022-02-23,208.97,Books,4327.0,2022-09-16,Inquiry,Unresolved,2023-03-07,14,Website,0
195,9963,2022-05-27,267.77,Electronics,5708.0,2022-08-25,Feedback,Resolved,2023-03-07,14,Website,0
195,9963,2022-05-27,267.77,Electronics,4327.0,2022-09-16,Inquiry,Unresolved,2023-03-07,14,Website,0
196,4334,2022-01-01,236.98,Electronics,7851.0,2022-01-26,Complaint,Unresolved,2023-01-22,39,Website,0
196,4334,2022-01-01,236.98,Electronics,3155.0,2022-04-27,Inquiry,Unresolved,2023-01-22,39,Website,0
196,3271,2022-11-09,109.14,Furniture,7851.0,2022-01-26,Complaint,Unresolved,2023-01-22,39,Website,0
196,3271,2022-11-09,109.14,Furniture,3155.0,2022-04-27,Inquiry,Unresolved,2023-01-22,39,Website,0
196,9521,2022-02-06,103.62,Electronics,7851.0,2022-01-26,Complaint,Unresolved,2023-01-22,39,Website,0
196,9521,2022-02-06,103.62,Electronics,3155.0,2022-04-27,Inquiry,Unresolved,2023-01-22,39,Website,0
196,1782,2022-12-22,466.37,Groceries,7851.0,2022-01-26,Complaint,Unresolved,2023-01-22,39,Website,0
196,1782,2022-12-22,466.37,Groceries,3155.0,2022-04-27,Inquiry,Unresolved,2023-01-22,39,Website,0
196,5731,2022-01-11,236.93,Books,7851.0,2022-01-26,Complaint,Unresolved,2023-01-22,39,Website,0
196,5731,2022-01-11,236.93,Books,3155.0,2022-04-27,Inquiry,Unresolved,2023-01-22,39,Website,0
196,6864,2022-03-22,134.62,Groceries,7851.0,2022-01-26,Complaint,Unresolved,2023-01-22,39,Website,0
196,6864,2022-03-22,134.62,Groceries,3155.0,2022-04-27,Inquiry,Unresolved,2023-01-22,39,Website,0
196,6146,2022-05-29,491.25,Clothing,7851.0,2022-01-26,Complaint,Unresolved,2023-01-22,39,Website,0
196,6146,2022-05-29,491.25,Clothing,3155.0,2022-04-27,Inquiry,Unresolved,2023-01-22,39,Website,0
196,2791,2022-07-06,355.25,Electronics,7851.0,2022-01-26,Complaint,Unresolved,2023-01-22,39,Website,0
196,2791,2022-07-06,355.25,Electronics,3155.0,2022-04-27,Inquiry,Unresolved,2023-01-22,39,Website,0
197,1323,2022-02-07,304.64,Books,9159.0,2022-07-15,Inquiry,Unresolved,2023-03-16,39,Online Banking,1
